0,6.11788436588094,6.11788436588094,2.8184196949005127
1,106.29313999760654,112.41102436348748,5.514954090118408
2,108.41742505797276,220.82844942146025,5.665819883346558
3,125.01139125701279,345.839840678473,5.702275514602661
4,130.92439810836038,476.7642387868334,5.79502010345459
5,14.091238801640216,490.8554775884736,5.544870138168335
6,-99.53977869826126,391.31569889021233,5.79590106010437
7,84.01623043666609,475.3319293268784,5.706103324890137
8,-132.87745774789795,342.4544715789805,5.684369325637817
9,42.09311013887507,384.54758171785556,5.6839399337768555
10,52.92895007181275,437.47653178966834,5.616058111190796
11,-93.64564368778487,343.8308881018835,5.8272058963775635
12,45.114415133828,388.9453032357115,5.7148377895355225
13,-232.16184217008825,156.78346106562324,5.6648664474487305
14,-3.7344367640659897,153.04902430155727,5.871515274047852
15,-215.42611297070493,-62.37708866914767,5.945883274078369
16,3.2217058423891416,-59.155382826758526,5.601078987121582
17,-92.94218567697277,-152.09756850373128,5.740645408630371
18,-338.4458496015006,-490.54341810523186,5.647917032241821
19,-113.273466604981,-603.8168847102129,5.832975387573242
20,-378.73941455123816,-982.556299261451,5.870449781417847
21,-301.0959496110827,-1283.6522488725336,5.649188041687012
22,-272.280078783347,-1555.9323276558807,5.814340353012085
23,-314.55661308856986,-1870.4889407444507,5.7991042137146
24,58.65848036992796,-1811.8304603745228,5.626690864562988
25,-533.6861861187418,-2345.5166464932645,5.892245054244995
26,-565.4376539992584,-2910.9543004925226,5.690221309661865
27,-503.57940835145945,-3414.533708843982,5.830803155899048
28,-166.94421827445342,-3581.477927118435,5.821622133255005
29,-527.7278950839788,-4109.205822202414,5.6964921951293945
